EO pos[mm]	Time[ps]	ST0[arb.u.]	ST1[arb.u.]	ST2[arb.u.]	AVG[arb.u.]	Norm[arb.u.]	
51.604	344.264831372109	13.9147874	14.27813646	12.9174886	13.70347082	0.144056899736129	
51.62	344.371571882572	13.637562	13.4347387	12.25754931	13.1099500033333	0.137817548414048	
51.636	344.478312393036	14.5477179	14.2434832	12.39208505	13.72776205	0.14431225980735	
51.652	344.585052903499	14.0335256	12.39208521	13.6441867	13.35659917	0.140410432708781	
51.668	344.691793413962	13.6559078	15.0522278	14.2378775	14.3153377	0.150489112928087	
51.684	344.798533924426	12.42724801	14.2852709	13.0632363	13.25858507	0.139380065471028	
51.7	344.905274434889	14.8091458	14.476373	14.0304679	14.4386622333333	0.151785554549831	
51.716	345.012014945353	14.1242356	14.5028727	13.2502614	13.9591232333333	0.146744430111361	
51.732	345.118755455816	14.0997744	13.7629249	14.0773517	13.980017	0.14696407455687	
51.748	345.225495966279	13.56264993	13.1432442	13.93313317	13.5463424333333	0.142405097171577	
51.764	345.332236476743	14.2811941	13.6125912	11.48040048	13.1247285933333	0.137972907438476	
51.78	345.438976987206	13.55857306	14.0141606	12.2437899	13.27217452	0.13952292373386	
51.796	345.54571749767	14.6419951	13.4984397	13.6875033	13.9426460333333	0.14657121455309	
51.812	345.652458008133	14.7092629	13.3934606	14.60326484	14.2353294466667	0.14964803105329	
51.828	345.759198518596	14.0467753	14.5930729	12.39106588	13.67697136	0.143778325781951	
51.844	345.86593902906	13.86433647	13.490286	14.2276853	13.8607692566667	0.145710489940916	
51.86	345.972679539523	15.9007215	13.3786821	14.5681021	14.6158352333333	0.153648074887357	
51.876	346.079420049987	14.148187	15.1149093	15.3432127	14.8687696666667	0.156307032663904	
51.892	346.18616056045	15.3997787	14.9661043	13.5998511	14.6552447	0.154062364497838	
51.908	346.292901070914	15.5322763	15.5541895	14.7225126	15.2696594666667	0.160521362192708	
51.924	346.399641581377	15.83039576	16.4709702	16.1545051	16.15195702	0.169796461315222	
51.94	346.50638209184	17.2751284	15.84160726	16.4857487	16.5341614533333	0.173814362068587	
51.956	346.613122602304	17.4901821	18.4839135	15.7809642	17.2516866	0.181357301333336	
51.972	346.719863112767	16.8511363	18.3152338	16.2788488	17.1484063	0.180271573489839	
51.988	346.826603623231	18.7101784	18.2744653	16.886299	17.9569809	0.188771664569785	
52.004	346.933344133694	16.3002524	15.549603	15.07516	15.6416718	0.164432119117544	
52.02	347.040084644157	15.9124424	15.9236535	13.1162351	14.9841103333333	0.157519544375115	
52.036	347.146825154621	11.84629734	12.02465933	10.96569836	11.6122183433333	0.122072735847195	
52.052	347.253565665084	6.25897893	6.17183635	5.44666722	5.95916083333333	0.062645314165668	
52.068	347.360306175548	-0.876522045	-1.287773953	-0.688477492	-0.950924496666667	-0.00999653567131385	
52.084	347.467046686011	-9.75385576	-10.96977541	-10.45507342	-10.39290153	-0.109254742345244	
52.1	347.573787196474	-20.4555784	-21.9084647	-21.4854917	-21.2831782666667	-0.223738111161779	
52.116	347.680527706938	-29.9373048	-31.8707493	-31.3346439	-31.047566	-0.326385640620705	
52.132	347.787268217401	-38.2663025	-37.7709657	-38.7550144	-38.2640942	-0.402248952405415	
52.148	347.894008727865	-37.9860194	-39.9260888	-41.0416159	-39.6512413666667	-0.41683125224263	
52.164	348.000749238328	-34.402471	-35.9710377	-36.1555152	-35.5096746333333	-0.373293285001255	
52.18	348.107489748791	-23.8979659	-22.7951788	-24.1079235	-23.6003560666667	-0.248097301208595	
52.196	348.214230259255	-6.19680703	-5.72134477	-5.25862268	-5.72559149333333	-0.0601899307496136	
52.212	348.320970769718	16.1937449	18.0522774	18.9547893	17.7336038666667	0.186423427154831	
52.228	348.427711280182	44.3188912	45.9582932	44.3051316	44.860772	0.471596124731948	
52.244	348.534451790645	68.3136821	69.8842871	68.3325376	68.8435022666667	0.723713111355619	
52.26	348.641192301109	87.0019473	87.2343277	89.4261424	87.8874724666667	0.923911684528428	
52.276	348.747932811572	95.4557986	94.2261199	95.6942942	95.1254042333333	1	
52.292	348.854673322035	93.9458361	90.8932976	90.8897305	91.9096214	0.96619427944353	
52.308	348.961413832499	78.595999	77.8907046	75.5781133	77.3549389666667	0.813189069629839	
52.324	349.068154342962	58.345282	55.8930589	57.3607238	57.1996882333333	0.601308227747743	
52.34	349.174894853426	33.6987054	31.2383282	32.1877241	32.3749192333333	0.340339360387061	
52.356	349.281635363889	12.30290412	13.4785648	11.94210325	12.5745240566667	0.132188915863344	
52.372	349.388375874352	2.356927021	0.529480466	-0.6237575466	0.7542166468	0.00792865641811077	
52.388	349.495116384816	-2.70549742	-3.53207808	-5.20358523	-3.81372024333333	-0.0400915010461207	
52.404	349.601856895279	-1.613412093	-2.54853880716	-3.04438529	-2.40211206338667	-0.0252520563013275	
52.42	349.708597405743	-2.1739785	-1.66488227	-3.79248666	-2.54378247666667	-0.0267413578651084	
52.436	349.815337916206	-2.389032172	-3.515261077	-1.992558834	-2.63228402766667	-0.0276717250126993	
52.452	349.922078426669	-2.264688361	-2.764102077	-4.12118243	-3.049990956	-0.0320628435756096	
52.468	350.028818937133	2.3294083013	0.78122575384	0.678794981	1.26314301204667	0.0132787137382176	
52.484	350.135559447596	5.44615761	6.55404076	5.35035171	5.78351669333333	0.0607988658754809	
52.5	350.24229995806	7.09829979	5.81409306	5.423225359	6.11187273633333	0.064250688715514	
52.516	350.349040468523	4.00906915	3.538193358	3.863321874	3.80352812733333	0.0399843570493919	
52.532	350.455780978986	3.879629268	3.67680613	3.3037746617	3.6200700199	0.0380557649039821	
52.548	350.56252148945	8.63679974	8.06451241	8.26071068	8.32067427666667	0.0874705799541925	
52.564	350.669261999913	11.67252188	10.48463066	10.71395328	10.9570352733333	0.115185163854408	
52.58	350.776002510377	9.65091552	9.21571196	8.47780279	9.11481009	0.0958188841714907	
52.596	350.88274302084	7.99112918	7.46368712	8.00132133	7.81871254333333	0.0821937379015473	
52.612	350.989483531304	10.21912594	9.73550995	8.69183719	9.54882436	0.100381432667321	
52.628	351.096224041767	12.52305389	12.09498511	11.83457642	12.1508718066667	0.127735297469662	
52.644	351.20296455223	12.31972119	12.02516904	10.08153234	11.47547419	0.120635221290117	
52.66	351.309705062694	10.73280857	9.34056537	8.94562097	9.67299830333333	0.101686803659792	
52.676	351.416445573157	11.4279109	10.67777118	10.1406467	10.74877626	0.112995853701019	
52.692	351.523186083621	12.5454765	11.68577166	13.17789747	12.46971521	0.131087119266405	
52.708	351.629926594084	13.5514385	14.33572169	11.71889587	13.2020186866667	0.138785414822348	
52.724	351.736667104547	11.67150255	12.58012988	10.66961738	11.6404166033333	0.122369168332578	
52.74	351.843407615011	12.44049777	11.74386661	10.04280223	11.4090555366667	0.119936999255019	
52.756	351.950148125474	14.859087	12.86448967	14.3306257	14.0180674566667	0.147364077657759	
52.772	352.056888635938	13.5922071	11.95993952	12.84104801	12.7977315433333	0.134535370929323	
52.788	352.163629146401	12.921056	11.96554518	12.12607102	12.3375574	0.129697818363401	
52.804	352.270369656864	13.3669613	13.0403039	12.60000429	13.0024231633333	0.136687179078258	
52.82	352.377110167328	12.4644492	11.77087563	12.02364026	12.0863216966667	0.127056718382191	
52.836	352.483850677791	12.8639802	12.94144031	11.36879655	12.3914056866667	0.130263895186945	
52.852	352.590591188255	13.5229005	13.0071796	12.4068638	12.9789813	0.136440747922225	
52.868	352.697331698718	12.61274445	11.596080865	13.12540804	12.4447444516667	0.130824615695098	
52.884	352.804072209181	12.24939562	13.2446559	12.52662124	12.6735575866667	0.133229999796686	
52.9	352.910812719645	12.5052176	14.6114187	11.94923758	13.02195796	0.136892537434673	
52.916	353.017553230108	13.79146285	13.25128083	12.29475047	13.11249805	0.13784433459895	
52.932	353.124293740572	12.78193374	13.11113904	11.57620612	12.4897596333333	0.131297835042016	
52.948	353.231034251035	13.6406196	12.8415576	13.3129429	13.2650400333333	0.139447922878682	
52.964	353.337774761498	13.34402888	14.7026382	12.31309644	13.4532545066667	0.14142651603001	
52.98	353.444515271962	15.1572064	13.14222509	12.74218456	13.6805386833333	0.143815827050535	
52.996	353.551255782425	13.2421077	13.90612411	13.01941001	13.38921394	0.140753293485698	
53.012	353.657996292889	12.4185847	12.7049833	12.52254426	12.5487040866667	0.131917485006276	
53.028	353.764736803352	12.28659671	13.2176467	11.60627305	12.3701721533333	0.130040678965111	
53.044	353.871477313816	12.9399115	13.1085911	13.4653149	13.1712725	0.138462197413555	
53.06	353.978217824279	13.07750524	12.15409923	12.61936933	12.6169912666667	0.132635349813793	
53.076	354.084958334742	13.4184315	12.586245	11.23477033	12.4131489433333	0.130492469844176	
53.092	354.191698845206	12.26009724	12.95978602	11.82998995	12.3499577366667	0.12982817614497	
53.108	354.298439355669	13.7843283	12.53120739	13.3165101	13.21068193	0.13887648663858	
53.124	354.405179866133	13.6691574	11.23629919	13.4841704	12.79654233	0.134522869396816	
53.14	354.511920376596	13.3888743	13.4841706	12.419604	13.0975496333333	0.137687190282065	
53.156	354.618660887059	13.6559077	12.94959396	12.60968688	13.0717295133333	0.137415757848131	
53.172	354.725401397523	13.4846801	13.0469288	12.3350093	12.9555394	0.136194316380736	
53.188	354.832141907986	12.0746008	12.27742389	12.88793185	12.4133188466667	0.130494255942587	
53.204	354.93888241845	13.6080046	12.17295469	14.23023344	13.3370642433333	0.140205072985749	
53.22	355.045622928913	13.6773112	12.97864159	13.7175699	13.4578408966667	0.141474730174664	
53.236	355.152363439376	14.1634752	11.90235408	12.7941641	12.9533311266667	0.136171102042241	
53.252	355.25910394984	14.2608097	12.47464135	12.36711458	13.0341885433333	0.137021110694697	
53.268	355.365844460303	13.0229771	11.40599784	12.50063126	12.3098687333333	0.129406742946799	
53.284	355.472584970767	13.86178857	12.5327362	12.33246126	12.9089953433333	0.135705024828792	
